time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.00739897585072,0.181367525541,12.0598052673,0.0624403644982,6.27314712089,0.0,0.0384253299423,0.475692691748,2.88563413924,0.0354438275154,-0.0091172164342,0.0,448.2667486788617,448.9017626797556,449.83002108836746,450.3986733407416
1.3800000000000008,0.00994024759302,0.211368963245,12.2385485688,0.0643253642491,6.27304252238,0.0,0.0463126827911,0.524552336606,3.07196780335,0.0218163977529,0.00996946735184,0.0,471.04917014373734,472.52289116924095,472.1774594084508,471.1252627522467
1.4400000000000008,0.0128994846351,0.243997960368,12.4231540243,0.0656850572727,6.27344169889,0.0,0.0522829925661,0.563192477218,3.08150652757,0.0243002557589,-0.000979312438855,0.0,417.8022223732538,416.8464236442599,416.9850542208017,417.2020575198703
1.5000000000000009,0.0162211185249,0.279033026885,12.609291772,0.0666406669848,6.2729173581,0.0,0.0584563767642,0.604752477634,3.12295510609,-0.011500105855,-0.032579691472,0.0,428.9246585881212,426.23248865206665,429.6580672415013,426.61200246643074
1.560000000000001,0.0199309675829,0.316577136743,12.7980103884,0.0659476441153,6.27073896576,0.0,0.0653968886938,0.64663743998,3.1675374872,-0.0116511206152,-0.0450552620868,0.0,429.13602644211875,428.07502224499075,429.70530496553914,429.6926215533275
1.620000000000001,0.024106542572,0.356646153212,12.9898068751,0.0650577963755,6.26769226424,0.0,0.0740592094609,0.688902399438,3.22551019397,-0.0220995996452,-0.0658085686789,0.0,434.2208113379219,432.4744013874539,434.63449352352666,433.7579843266926
1.680000000000001,0.0289205123245,0.399449284958,13.1884597018,0.0637903887275,6.26342458586,0.0,0.0868574369117,0.737681726452,3.39575143488,-0.0192395253174,-0.0847495594403,0.0,470.02085537456315,468.5468488583943,468.4252311541064,468.647623181999
1.740000000000001,0.034603803437,0.445146521663,13.3972871612,0.0623408708077,6.25813712855,0.0,0.10315636171,0.785373329286,3.56463785236,-0.0364692683877,-0.0959057758657,0.0,469.5187505692593,468.64631600697135,470.6496995615826,469.314154420022
1.8000000000000012,0.0413252871937,0.493516757824,13.6138411002,0.0597450539566,6.25201243079,0.0,0.121478219405,0.826704476346,3.65353815229,-0.0624887027675,-0.118765365945,0.0,447.4307215177547,445.5563343646427,446.92556409202143,444.7984537573899
1.8600000000000012,0.0496285810688,0.544948055323,13.846555753,0.0569704848259,6.24466236538,0.0,0.156359240327,0.887085781289,4.10209261479,-0.0252903799986,-0.131266667247,0.0,548.5259119783996,547.6844999755687,546.6982205249852,549.1700633622355
1.9200000000000013,0.0598389173388,0.599329368919,14.0957086313,0.0551825625531,6.23670588035,0.0,0.184779108717,0.925424430291,4.20260545908,-0.0408244065139,-0.135432513606,0.0,453.8974899628924,453.54721744428207,454.2372137872553,452.98937174649006
1.9800000000000013,0.071958713364,0.65601209757,14.3516958302,0.0525595016714,6.22886459213,0.0,0.220036613164,0.963691166814,4.32979163248,-0.0502413676912,-0.122584232606,0.0,462.4055288528179,463.40162165903996,462.76987315497746,462.02694882634415
2.0400000000000014,0.0862744744851,0.714849941931,14.6137778131,0.0498161529399,6.22150985428,0.0,0.257863703371,0.997257760762,4.40594991464,-0.0379469144963,-0.122568440248,0.0,448.0157436865284,448.0035563111213,447.47573050504593,448.4742961115176
2.1000000000000014,0.102995904868,0.775638199498,14.8802556832,0.0474686527286,6.21442181279,0.0,0.300203702657,1.02876354425,4.47632845282,-0.0415912381495,-0.110488911552,0.0,445.640091915525,446.6139193762561,447.77135966915506,447.4740062803804
2.1600000000000015,0.122269219219,0.838181895741,15.1491489227,0.0447445550936,6.20733773552,0.0,0.34283883513,1.05577891409,4.48669858605,-0.0543833510142,-0.140926402105,0.0,428.8766942417945,426.26944172309373,429.58081129057734,428.4932567304032
2.2200000000000015,0.144159653508,0.90224973701,15.4177007375,0.041477027153,6.19926503791,0.0,0.387541253742,1.07952878034,4.46506452958,-0.0546100634455,-0.124142164804,0.0,418.4864745584578,419.9269776470864,416.55176531816096,416.52974255499106
2.2800000000000016,0.169238718927,0.967861566043,15.6892923102,0.0383006414545,6.19144452769,0.0,0.449184302036,1.10715589877,4.58743311755,-0.0497936789534,-0.14712728082,0.0,465.1915732919702,463.3728354210564,462.9501998136317,463.3273387852158
2.3400000000000016,0.198216558399,1.03507209267,15.9685086193,0.0352915079643,6.18240299571,0.0,0.517643485604,1.13283767405,4.71914282494,-0.0508788775816,-0.158983587544,0.0,467.60381162204146,466.6588810898282,468.2868349239206,468.2009600857329
2.4000000000000017,0.231593181241,1.10378730976,16.2565164465,0.0329116738563,6.17316995739,0.0,0.595878310835,1.15733432373,4.88031588753,-0.023490135259,-0.145264810308,0.0,477.22538508180725,478.2508176711397,476.7347161966218,478.8222550635271
2.4600000000000017,0.26945661082,1.17380159123,16.5505003902,0.0310941588795,6.16453721931,0.0,0.667019167609,1.17631074905,4.91886411761,-0.0495525201126,-0.141245122504,0.0,441.5336889618298,441.845763251458,443.05566542442205,440.9069385818783
2.520000000000002,0.31192183712,1.24495532508,16.8482013405,0.0281021810973,6.15610275804,0.0,0.749282136698,1.19515438221,5.00400177026,-0.0505011273341,-0.139266956079,0.0,456.69080056073994,456.8307893078216,457.39921632391076,457.3221721426835
